Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11
Population by sex, 5-year age groups and nationality since 2002 - districts of Vienna;;;;;;;;;;
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGE5;AUT;EEA;REU;TCN
AT13;91500;91500;2020;20200101;2;6;2027;936;577;351
AT13;91500;91500;2020;20200101;2;7;1753;864;528;339
AT13;91500;91500;2020;20200101;2;8;1447;671;515;293
AT13;91500;91500;2020;20200101;2;9;1342;613;467;239
AT13;91500;91500;2020;20200101;2;10;1378;543;421;171
AT13;91500;91500;2020;20200101;2;11;1661;421;386;102
AT13;91500;91500;2020;20200101;2;12;1632;296;333;85
AT13;91500;91500;2020;20200101;2;13;1441;255;286;59
AT13;91500;91500;2020;20200101;2;14;1188;130;313;35
AT13;91500;91500;2020;20200101;2;15;1124;74;203;30
AT13;91500;91500;2020;20200101;2;16;1175;58;115;16
AT13;91500;91500;2020;20200101;2;17;1360;34;80;16
AT13;91600;91600;2020;20200101;1;1;1517;462;386;400
AT13;91600;91600;2020;20200101;1;2;1367;325;347;297
AT13;91600;91600;2020;20200101;1;3;1487;287;319;246
AT13;91600;91600;2020;20200101;1;4;1566;273;349;284
AT13;91600;91600;2020;20200101;1;5;1956;610;474;580
AT13;91600;91600;2020;20200101;1;6;2540;1058;581;634
AT13;91600;91600;2020;20200101;1;7;2397;967;690;592
AT13;91600;91600;2020;20200101;1;8;2171;860;700;513
AT13;91600;91600;2020;20200101;1;9;1852;786;645;337
AT13;91600;91600;2020;20200101;1;10;1989;725;601;257
AT13;91600;91600;2020;20200101;1;11;2500;609;519;141
AT13;91600;91600;2020;20200101;1;12;2459;514;480;115
AT13;91600;91600;2020;20200101;1;13;1939;319;435;79
AT13;91600;91600;2020;20200101;1;14;1445;209;434;46
AT13;91600;91600;2020;20200101;1;15;1351;110;258;24
AT13;91600;91600;2020;20200101;1;16;1377;38;133;10
AT13;91600;91600;2020;20200101;1;17;1254;33;65;11
AT13;91600;91600;2020;20200101;2;1;1473;414;344;331
AT13;91600;91600;2020;20200101;2;2;1256;307;328;300
AT13;91600;91600;2020;20200101;2;3;1326;277;320;223
AT13;91600;91600;2020;20200101;2;4;1517;238;315;185
AT13;91600;91600;2020;20200101;2;5;2148;712;465;275
AT13;91600;91600;2020;20200101;2;6;2453;1013;618;374
AT13;91600;91600;2020;20200101;2;7;2251;965;675;401
AT13;91600;91600;2020;20200101;2;8;2154;807;642;312
AT13;91600;91600;2020;20200101;2;9;1878;722;600;247
AT13;91600;91600;2020;20200101;2;10;2231;647;552;198
AT13;91600;91600;2020;20200101;2;11;2649;503;442;127
AT13;91600;91600;2020;20200101;2;12;2457;364;382;95
AT13;91600;91600;2020;20200101;2;13;2273;288;386;50
AT13;91600;91600;2020;20200101;2;14;1811;159;406;41
AT13;91600;91600;2020;20200101;2;15;1756;96;268;22
AT13;91600;91600;2020;20200101;2;16;1951;51;138;14
AT13;91600;91600;2020;20200101;2;17;2394;33;115;18
AT13;91700;91700;2020;20200101;1;1;894;231;146;181
AT13;91700;91700;2020;20200101;1;2;868;223;162;139
AT13;91700;91700;2020;20200101;1;3;854;187;139;134
AT13;91700;91700;2020;20200101;1;4;822;156;167;141
AT13;91700;91700;2020;20200101;1;5;1031;358;204;308
AT13;91700;91700;2020;20200101;1;6;1333;600;274;339
AT13;91700;91700;2020;20200101;1;7;1276;612;311;335
AT13;91700;91700;2020;20200101;1;8;1228;528;294;249
AT13;91700;91700;2020;20200101;1;9;1110;478;304;155
AT13;91700;91700;2020;20200101;1;10;1160;410;269;123
AT13;91700;91700;2020;20200101;1;11;1392;391;261;93
AT13;91700;91700;2020;20200101;1;12;1277;305;192;43
AT13;91700;91700;2020;20200101;1;13;1017;215;194;33
AT13;91700;91700;2020;20200101;1;14;809;93;226;34
AT13;91700;91700;2020;20200101;1;15;808;42;113;9
AT13;91700;91700;2020;20200101;1;16;835;28;38;8
AT13;91700;91700;2020;20200101;1;17;748;27;28;6
AT13;91700;91700;2020;20200101;2;1;832;248;155;176
AT13;91700;91700;2020;20200101;2;2;752;183;127;142
AT13;91700;91700;2020;20200101;2;3;764;161;135;111
AT13;91700;91700;2020;20200101;2;4;828;158;140;106
AT13;91700;91700;2020;20200101;2;5;1174;466;221;149
AT13;91700;91700;2020;20200101;2;6;1455;620;293;217
AT13;91700;91700;2020;20200101;2;7;1376;589;317;235
AT13;91700;91700;2020;20200101;2;8;1309;465;304;215
AT13;91700;91700;2020;20200101;2;9;1126;444;245;123
AT13;91700;91700;2020;20200101;2;10;1226;338;238;99
AT13;91700;91700;2020;20200101;2;11;1472;295;191;75
AT13;91700;91700;2020;20200101;2;12;1414;233;165;55
AT13;91700;91700;2020;20200101;2;13;1204;135;161;33
AT13;91700;91700;2020;20200101;2;14;1045;70;181;25
AT13;91700;91700;2020;20200101;2;15;1077;64;112;26
AT13;91700;91700;2020;20200101;2;16;1211;34;50;3
AT13;91700;91700;2020;20200101;2;17;1360;28;38;10
AT13;91800;91800;2020;20200101;1;1;902;196;61;124
AT13;91800;91800;2020;20200101;1;2;809;158;73;142
AT13;91800;91800;2020;20200101;1;3;731;164;71;127
AT13;91800;91800;2020;20200101;1;4;757;134;96;100
AT13;91800;91800;2020;20200101;1;5;1042;316;104;177
AT13;91800;91800;2020;20200101;1;6;1345;499;153;187
AT13;91800;91800;2020;20200101;1;7;1318;462;151;225
AT13;91800;91800;2020;20200101;1;8;1191;396;141;189
AT13;91800;91800;2020;20200101;1;9;1042;352;146;144
AT13;91800;91800;2020;20200101;1;10;1168;308;144;101
AT13;91800;91800;2020;20200101;1;11;1254;312;99;67
AT13;91800;91800;2020;20200101;1;12;1240;188;97;43
AT13;91800;91800;2020;20200101;1;13;940;148;72;35
AT13;91800;91800;2020;20200101;1;14;677;95;96;20
AT13;91800;91800;2020;20200101;1;15;757;53;56;17
AT13;91800;91800;2020;20200101;1;16;872;40;29;9
AT13;91800;91800;2020;20200101;1;17;841;38;20;17
AT13;91800;91800;2020;20200101;2;1;851;187;71;107
AT13;91800;91800;2020;20200101;2;2;806;177;76;118
AT13;91800;91800;2020;20200101;2;3;756;151;60;101
AT13;91800;91800;2020;20200101;2;4;803;136;114;112
AT13;91800;91800;2020;20200101;2;5;1140;378;139;124
AT13;91800;91800;2020;20200101;2;6;1536;564;169;179
AT13;91800;91800;2020;20200101;2;7;1358;478;191;211
AT13;91800;91800;2020;20200101;2;8;1330;435;162;168
AT13;91800;91800;2020;20200101;2;9;1133;426;145;122
AT13;91800;91800;2020;20200101;2;10;1332;334;125;105
AT13;91800;91800;2020;20200101;2;11;1444;298;92;57
AT13;91800;91800;2020;20200101;2;12;1415;161;77;56
AT13;91800;91800;2020;20200101;2;13;1234;130;65;41
AT13;91800;91800;2020;20200101;2;14;925;110;103;27
AT13;91800;91800;2020;20200101;2;15;1067;53;58;21
AT13;91800;91800;2020;20200101;2;16;1238;44;37;14
AT13;91800;91800;2020;20200101;2;17;1647;48;24;23
AT13;91900;91900;2020;20200101;1;1;1209;285;102;236
AT13;91900;91900;2020;20200101;1;2;1138;254;127;211
AT13;91900;91900;2020;20200101;1;3;1243;213;96;204
AT13;91900;91900;2020;20200101;1;4;1301;194;111;178
AT13;91900;91900;2020;20200101;1;5;1565;308;167;252
AT13;91900;91900;2020;20200101;1;6;1655;397;166;299
AT13;91900;91900;2020;20200101;1;7;1568;441;182;327
AT13;91900;91900;2020;20200101;1;8;1517;439;174;298
AT13;91900;91900;2020;20200101;1;9;1400;431;184;228
AT13;91900;91900;2020;20200101;1;10;1670;374;170;170
AT13;91900;91900;2020;20200101;1;11;2074;282;137;127
AT13;91900;91900;2020;20200101;1;12;1901;256;95;76
AT13;91900;91900;2020;20200101;1;13;1536;164;92;58
AT13;91900;91900;2020;20200101;1;14;1093;106;79;46
AT13;91900;91900;2020;20200101;1;15;1284;76;54;28
AT13;91900;91900;2020;20200101;1;16;1598;77;22;28
AT13;91900;91900;2020;20200101;1;17;1717;75;18;36
AT13;91900;91900;2020;20200101;2;1;1131;228;106;158
AT13;91900;91900;2020;20200101;2;2;1129;245;108;210
AT13;91900;91900;2020;20200101;2;3;1130;213;121;158
AT13;91900;91900;2020;20200101;2;4;1233;191;130;173
AT13;91900;91900;2020;20200101;2;5;1492;402;239;205
AT13;91900;91900;2020;20200101;2;6;1627;489;222;277
AT13;91900;91900;2020;20200101;2;7;1514;507;241;293
AT13;91900;91900;2020;20200101;2;8;1543;540;273;329
AT13;91900;91900;2020;20200101;2;9;1543;540;216;221
AT13;91900;91900;2020;20200101;2;10;1873;439;175;188
AT13;91900;91900;2020;20200101;2;11;2145;321;113;127
AT13;91900;91900;2020;20200101;2;12;2118;245;75;105
AT13;91900;91900;2020;20200101;2;13;1827;204;74;73
AT13;91900;91900;2020;20200101;2;14;1501;126;78;50
AT13;91900;91900;2020;20200101;2;15;1896;120;55;35
AT13;91900;91900;2020;20200101;2;16;2378;79;35;33
AT13;91900;91900;2020;20200101;2;17;3251;94;30;42
AT13;92000;92000;2020;20200101;1;1;1292;333;356;345
AT13;92000;92000;2020;20200101;1;2;1184;234;345;345
AT13;92000;92000;2020;20200101;1;3;1237;209;331;290
AT13;92000;92000;2020;20200101;1;4;1233;257;374;268
AT13;92000;92000;2020;20200101;1;5;1675;637;522;577
AT13;92000;92000;2020;20200101;1;6;1990;855;582;574
AT13;92000;92000;2020;20200101;1;7;1934;721;621;587
AT13;92000;92000;2020;20200101;1;8;1597;656;618;477
AT13;92000;92000;2020;20200101;1;9;1525;565;555;333
AT13;92000;92000;2020;20200101;1;10;1685;495;515;238
AT13;92000;92000;2020;20200101;1;11;2080;415;461;177
AT13;92000;92000;2020;20200101;1;12;2120;322;368;124
AT13;92000;92000;2020;20200101;1;13;1639;221;306;74
AT13;92000;92000;2020;20200101;1;14;1123;124;313;45
AT13;92000;92000;2020;20200101;1;15;1133;62;203;23
AT13;92000;92000;2020;20200101;1;16;1085;25;81;14
AT13;92000;92000;2020;20200101;1;17;1062;25;60;8
AT13;92000;92000;2020;20200101;2;1;1196;305;342;335
AT13;92000;92000;2020;20200101;2;2;1124;236;297;298
AT13;92000;92000;2020;20200101;2;3;1125;188;269;268
AT13;92000;92000;2020;20200101;2;4;1295;247;336;246
AT13;92000;92000;2020;20200101;2;5;1666;719;679;326
AT13;92000;92000;2020;20200101;2;6;1983;800;685;376
AT13;92000;92000;2020;20200101;2;7;1714;760;624;427
AT13;92000;92000;2020;20200101;2;8;1605;571;658;380
AT13;92000;92000;2020;20200101;2;9;1434;530;517;231
AT13;92000;92000;2020;20200101;2;10;1626;460;511;202
AT13;92000;92000;2020;20200101;2;11;2044;416;400;132
AT13;92000;92000;2020;20200101;2;12;2096;277;373;102
AT13;92000;92000;2020;20200101;2;13;1688;183;361;75
AT13;92000;92000;2020;20200101;2;14;1454;116;336;46
AT13;92000;92000;2020;20200101;2;15;1501;87;202;23
AT13;92000;92000;2020;20200101;2;16;1628;44;101;16
AT13;92000;92000;2020;20200101;2;17;2086;31;80;19
AT13;92100;92100;2020;20200101;1;1;3290;642;418;607
AT13;92100;92100;2020;20200101;1;2;3158;549;422;616
AT13;92100;92100;2020;20200101;1;3;3133;456;371;519
AT13;92100;92100;2020;20200101;1;4;3320;359;349;397
AT13;92100;92100;2020;20200101;1;5;3678;523;456;475
AT13;92100;92100;2020;20200101;1;6;4089;720;551;534
AT13;92100;92100;2020;20200101;1;7;3955;837;689;617
AT13;92100;92100;2020;20200101;1;8;3626;902;756;647
AT13;92100;92100;2020;20200101;1;9;3256;885;681;505
AT13;92100;92100;2020;20200101;1;10;3904;658;518;346
AT13;92100;92100;2020;20200101;1;11;5285;544;431;258
AT13;92100;92100;2020;20200101;1;12;5239;432;319;170
AT13;92100;92100;2020;20200101;1;13;3826;310;209;111
AT13;92100;92100;2020;20200101;1;14;2701;202;216;98
AT13;92100;92100;2020;20200101;1;15;2789;113;165;47
AT13;92100;92100;2020;20200101;1;16;2920;48;82;30
AT13;92100;92100;2020;20200101;1;17;2392;29;49;27
AT13;92100;92100;2020;20200101;2;1;3051;650;375;569
AT13;92100;92100;2020;20200101;2;2;2897;557;381;530
AT13;92100;92100;2020;20200101;2;3;2942;400;369;485
AT13;92100;92100;2020;20200101;2;4;3271;345;376;328
AT13;92100;92100;2020;20200101;2;5;3555;574;499;372
AT13;92100;92100;2020;20200101;2;6;4087;837;657;458
AT13;92100;92100;2020;20200101;2;7;3841;1062;805;616
AT13;92100;92100;2020;20200101;2;8;3616;1073;763;621
AT13;92100;92100;2020;20200101;2;9;3304;980;622;449
AT13;92100;92100;2020;20200101;2;10;4320;723;592;346
AT13;92100;92100;2020;20200101;2;11;5615;555;393;252
AT13;92100;92100;2020;20200101;2;12;5340;379;287;151
AT13;92100;92100;2020;20200101;2;13;4137;330;237;125
AT13;92100;92100;2020;20200101;2;14;3315;197;245;72
AT13;92100;92100;2020;20200101;2;15;3687;122;191;53
AT13;92100;92100;2020;20200101;2;16;3889;52;83;26
AT13;92100;92100;2020;20200101;2;17;4294;60;86;41
AT13;92200;92200;2020;20200101;1;1;4036;695;315;530
AT13;92200;92200;2020;20200101;1;2;4239;648;351;586
AT13;92200;92200;2020;20200101;1;3;4112;523;303;470
AT13;92200;92200;2020;20200101;1;4;4434;374;325;392
AT13;92200;92200;2020;20200101;1;5;4567;562;376;431
AT13;92200;92200;2020;20200101;1;6;4892;713;426;480
AT13;92200;92200;2020;20200101;1;7;4630;906;597;671
AT13;92200;92200;2020;20200101;1;8;4618;976;660;705
AT13;92200;92200;2020;20200101;1;9;4199;937;529;555
AT13;92200;92200;2020;20200101;1;10;5154;715;455;450
AT13;92200;92200;2020;20200101;1;11;6398;570;346;281
AT13;92200;92200;2020;20200101;1;12;6195;404;240;242
AT13;92200;92200;2020;20200101;1;13;4325;302;180;191
AT13;92200;92200;2020;20200101;1;14;3014;225;177;140
AT13;92200;92200;2020;20200101;1;15;3120;112;127;91
AT13;92200;92200;2020;20200101;1;16;3007;63;69;62
AT13;92200;92200;2020;20200101;1;17;2283;40;40;48
AT13;92200;92200;2020;20200101;2;1;3813;636;294;495
AT13;92200;92200;2020;20200101;2;2;3890;666;340;504
AT13;92200;92200;2020;20200101;2;3;3911;506;274;434
AT13;92200;92200;2020;20200101;2;4;4072;387;332;347
AT13;92200;92200;2020;20200101;2;5;4525;695;469;376
AT13;92200;92200;2020;20200101;2;6;4913;811;552;508
AT13;92200;92200;2020;20200101;2;7;4827;1144;729;730
AT13;92200;92200;2020;20200101;2;8;4883;1262;715;785
AT13;92200;92200;2020;20200101;2;9;4550;1189;600;564
AT13;92200;92200;2020;20200101;2;10;5965;804;481;412
AT13;92200;92200;2020;20200101;2;11;7057;593;305;295
AT13;92200;92200;2020;20200101;2;12;6365;438;215;245
AT13;92200;92200;2020;20200101;2;13;4733;293;188;170
AT13;92200;92200;2020;20200101;2;14;3975;225;224;121
AT13;92200;92200;2020;20200101;2;15;3823;142;143;91
AT13;92200;92200;2020;20200101;2;16;4114;70;66;76
AT13;92200;92200;2020;20200101;2;17;3833;72;77;62
AT13;92300;92300;2020;20200101;1;1;2233;406;196;258
AT13;92300;92300;2020;20200101;1;2;2260;371;217;245
AT13;92300;92300;2020;20200101;1;3;2125;287;190;208
AT13;92300;92300;2020;20200101;1;4;2217;201;197;226
AT13;92300;92300;2020;20200101;1;5;2261;310;214;215
AT13;92300;92300;2020;20200101;1;6;2585;429;306;233
AT13;92300;92300;2020;20200101;1;7;2537;604;398;274
AT13;92300;92300;2020;20200101;1;8;2486;597;439;272
AT13;92300;92300;2020;20200101;1;9;2360;595;369;217
AT13;92300;92300;2020;20200101;1;10;2665;452;286;142
AT13;92300;92300;2020;20200101;1;11;3281;368;198;88
AT13;92300;92300;2020;20200101;1;12;3135;289;181;77
AT13;92300;92300;2020;20200101;1;13;2450;185;117;38
AT13;92300;92300;2020;20200101;1;14;1955;143;137;33
AT13;92300;92300;2020;20200101;1;15;2098;73;81;24
AT13;92300;92300;2020;20200101;1;16;2397;54;37;12
AT13;92300;92300;2020;20200101;1;17;2027;34;16;21
AT13;92300;92300;2020;20200101;2;1;2215;414;203;225
AT13;92300;92300;2020;20200101;2;2;2106;320;211;243
AT13;92300;92300;2020;20200101;2;3;2113;241;171;213
AT13;92300;92300;2020;20200101;2;4;2117;179;168;157
AT13;92300;92300;2020;20200101;2;5;2305;285;246;199
AT13;92300;92300;2020;20200101;2;6;2507;543;346;230
AT13;92300;92300;2020;20200101;2;7;2564;703;428;292
AT13;92300;92300;2020;20200101;2;8;2654;710;427;288
AT13;92300;92300;2020;20200101;2;9;2526;594;353;215
AT13;92300;92300;2020;20200101;2;10;2986;473;273;130
AT13;92300;92300;2020;20200101;2;11;3642;387;202;101
AT13;92300;92300;2020;20200101;2;12;3646;248;144;79
AT13;92300;92300;2020;20200101;2;13;2988;187;112;52
AT13;92300;92300;2020;20200101;2;14;2481;122;127;37
AT13;92300;92300;2020;20200101;2;15;2813;70;81;21
AT13;92300;92300;2020;20200101;2;16;3082;56;41;15
AT13;92300;92300;2020;20200101;2;17;3414;56;38;17
AT13;90100;90100;2021;20210101;1;1;195;39;20;24
AT13;90100;90100;2021;20210101;1;2;209;34;22;18
AT13;90100;90100;2021;20210101;1;3;173;30;28;13
AT13;90100;90100;2021;20210101;1;4;215;31;22;13
AT13;90100;90100;2021;20210101;1;5;308;99;33;21
AT13;90100;90100;2021;20210101;1;6;348;123;32;39
AT13;90100;90100;2021;20210101;1;7;324;110;31;35
AT13;90100;90100;2021;20210101;1;8;318;89;26;43
AT13;90100;90100;2021;20210101;1;9;297;89;24;40
AT13;90100;90100;2021;20210101;1;10;393;92;40;20
AT13;90100;90100;2021;20210101;1;11;486;93;40;26
AT13;90100;90100;2021;20210101;1;12;488;72;33;23
AT13;90100;90100;2021;20210101;1;13;460;67;33;21
AT13;90100;90100;2021;20210101;1;14;342;56;26;14
AT13;90100;90100;2021;20210101;1;15;391;45;15;8
AT13;90100;90100;2021;20210101;1;16;426;42;6;6
AT13;90100;90100;2021;20210101;1;17;403;39;6;17
AT13;90100;90100;2021;20210101;2;1;195;37;21;18
AT13;90100;90100;2021;20210101;2;2;195;32;22;18
AT13;90100;90100;2021;20210101;2;3;201;30;27;10
AT13;90100;90100;2021;20210101;2;4;195;31;29;13
AT13;90100;90100;2021;20210101;2;5;284;91;37;37
AT13;90100;90100;2021;20210101;2;6;348;100;67;38
AT13;90100;90100;2021;20210101;2;7;284;91;73;42
AT13;90100;90100;2021;20210101;2;8;286;128;55;49
AT13;90100;90100;2021;20210101;2;9;292;100;50;40
AT13;90100;90100;2021;20210101;2;10;327;109;45;37
AT13;90100;90100;2021;20210101;2;11;446;68;35;36
AT13;90100;90100;2021;20210101;2;12;499;68;32;18
AT13;90100;90100;2021;20210101;2;13;448;56;29;19
AT13;90100;90100;2021;20210101;2;14;408;44;20;22
AT13;90100;90100;2021;20210101;2;15;452;51;14;18
AT13;90100;90100;2021;20210101;2;16;515;31;9;16
AT13;90100;90100;2021;20210101;2;17;629;37;7;12
AT13;90200;90200;2021;20210101;1;1;1802;438;220;333
AT13;90200;90200;2021;20210101;1;2;1654;370;258;344
AT13;90200;90200;2021;20210101;1;3;1564;300;240;355
AT13;90200;90200;2021;20210101;1;4;1540;310;304;344
AT13;90200;90200;2021;20210101;1;5;2120;861;415;531
AT13;90200;90200;2021;20210101;1;6;2670;1163;419;545
AT13;90200;90200;2021;20210101;1;7;2651;1162;418;523
AT13;90200;90200;2021;20210101;1;8;2566;1005;494;495
AT13;90200;90200;2021;20210101;1;9;2111;803;434;390
AT13;90200;90200;2021;20210101;1;10;2220;670;439;279
AT13;90200;90200;2021;20210101;1;11;2526;567;358;185
AT13;90200;90200;2021;20210101;1;12;2541;431;325;131
AT13;90200;90200;2021;20210101;1;13;1931;321;269;100
AT13;90200;90200;2021;20210101;1;14;1479;173;283;64
AT13;90200;90200;2021;20210101;1;15;1320;115;203;45
AT13;90200;90200;2021;20210101;1;16;1183;58;89;12
AT13;90200;90200;2021;20210101;1;17;1398;39;64;26
AT13;90200;90200;2021;20210101;2;1;1648;402;195;323
AT13;90200;90200;2021;20210101;2;2;1574;328;214;301
AT13;90200;90200;2021;20210101;2;3;1456;288;227;304
AT13;90200;90200;2021;20210101;2;4;1505;278;291;230
AT13;90200;90200;2021;20210101;2;5;2145;931;560;348
AT13;90200;90200;2021;20210101;2;6;2669;1143;462;405
AT13;90200;90200;2021;20210101;2;7;2574;1141;500;481
AT13;90200;90200;2021;20210101;2;8;2438;928;537;423
AT13;90200;90200;2021;20210101;2;9;2010;794;492;361
AT13;90200;90200;2021;20210101;2;10;2191;645;439;241
AT13;90200;90200;2021;20210101;2;11;2544;522;351;196
AT13;90200;90200;2021;20210101;2;12;2455;397;302;140
AT13;90200;90200;2021;20210101;2;13;2095;265;252;99
AT13;90200;90200;2021;20210101;2;14;1779;155;276;51
AT13;90200;90200;2021;20210101;2;15;1727;113;177;37
AT13;90200;90200;2021;20210101;2;16;1742;74;116;18
AT13;90200;90200;2021;20210101;2;17;2730;66;102;38
AT13;90300;90300;2021;20210101;1;1;1303;424;178;224
AT13;90300;90300;2021;20210101;1;2;1253;388;173;210
AT13;90300;90300;2021;20210101;1;3;1222;289;139;216
AT13;90300;90300;2021;20210101;1;4;1244;236;169;207
AT13;90300;90300;2021;20210101;1;5;1966;616;236;369
AT13;90300;90300;2021;20210101;1;6;2552;1064;307;474
AT13;90300;90300;2021;20210101;1;7;2530;1110;382;539
AT13;90300;90300;2021;20210101;1;8;2146;932;369;396
AT13;90300;90300;2021;20210101;1;9;1761;789;351;316
AT13;90300;90300;2021;20210101;1;10;1961;628;299;250
AT13;90300;90300;2021;20210101;1;11;2237;527;275;118
AT13;90300;90300;2021;20210101;1;12;2321;420;214;96
AT13;90300;90300;2021;20210101;1;13;1916;298;194;72
AT13;90300;90300;2021;20210101;1;14;1406;187;167;50
AT13;90300;90300;2021;20210101;1;15;1311;92;143;26
AT13;90300;90300;2021;20210101;1;16;1162;62;74;25
AT13;90300;90300;2021;20210101;1;17;1388;50;38;20
AT13;90300;90300;2021;20210101;2;1;1310;409;152;241
AT13;90300;90300;2021;20210101;2;2;1044;330;153;204
AT13;90300;90300;2021;20210101;2;3;1177;279;172;159
AT13;90300;90300;2021;20210101;2;4;1301;258;183;175
AT13;90300;90300;2021;20210101;2;5;2139;660;293;234
AT13;90300;90300;2021;20210101;2;6;2645;1106;414;358
AT13;90300;90300;2021;20210101;2;7;2418;1105;473;419
AT13;90300;90300;2021;20210101;2;8;2072;991;430;387
AT13;90300;90300;2021;20210101;2;9;1713;802;371;254
AT13;90300;90300;2021;20210101;2;10;2047;629;302;220
AT13;90300;90300;2021;20210101;2;11;2419;467;233;137
AT13;90300;90300;2021;20210101;2;12;2548;382;198;115
AT13;90300;90300;2021;20210101;2;13;2206;281;170;76
AT13;90300;90300;2021;20210101;2;14;1801;190;192;53
AT13;90300;90300;2021;20210101;2;15;1675;123;142;40
AT13;90300;90300;2021;20210101;2;16;1762;77;81;24
AT13;90300;90300;2021;20210101;2;17;2565;75;53;27
AT13;90400;90400;2021;20210101;1;1;446;114;33;54
AT13;90400;90400;2021;20210101;1;2;419;116;53;76
AT13;90400;90400;2021;20210101;1;3;406;116;44;74
AT13;90400;90400;2021;20210101;1;4;434;91;63;72
AT13;90400;90400;2021;20210101;1;5;626;257;109;94
AT13;90400;90400;2021;20210101;1;6;922;406;101;124
AT13;90400;90400;2021;20210101;1;7;913;382;89;142
AT13;90400;90400;2021;20210101;1;8;772;330;98;112
AT13;90400;90400;2021;20210101;1;9;669;319;105;92
AT13;90400;90400;2021;20210101;1;10;736;245;99;62
AT13;90400;90400;2021;20210101;1;11;818;207;90;62
AT13;90400;90400;2021;20210101;1;12;815;163;62;45
AT13;90400;90400;2021;20210101;1;13;677;122;59;25
AT13;90400;90400;2021;20210101;1;14;542;81;47;24
AT13;90400;90400;2021;20210101;1;15;508;56;53;11
AT13;90400;90400;2021;20210101;1;16;491;27;16;10
AT13;90400;90400;2021;20210101;1;17;510;33;12;11
AT13;90400;90400;2021;20210101;2;1;442;121;36;82
AT13;90400;90400;2021;20210101;2;2;363;114;49;64
AT13;90400;90400;2021;20210101;2;3;382;98;59;70
AT13;90400;90400;2021;20210101;2;4;454;98;45;54
AT13;90400;90400;2021;20210101;2;5;722;307;151;97
AT13;90400;90400;2021;20210101;2;6;930;425;145;137
AT13;90400;90400;2021;20210101;2;7;853;378;141;146
AT13;90400;90400;2021;20210101;2;8;733;332;130;125
AT13;90400;90400;2021;20210101;2;9;588;283;106;117
AT13;90400;90400;2021;20210101;2;10;676;245;94;92
AT13;90400;90400;2021;20210101;2;11;825;191;79;62
AT13;90400;90400;2021;20210101;2;12;828;167;47;47
AT13;90400;90400;2021;20210101;2;13;818;91;51;45
AT13;90400;90400;2021;20210101;2;14;671;85;49;16
AT13;90400;90400;2021;20210101;2;15;631;72;45;17
AT13;90400;90400;2021;20210101;2;16;687;36;12;14
AT13;90400;90400;2021;20210101;2;17;950;38;16;9
AT13;90500;90500;2021;20210101;1;1;620;256;117;192
AT13;90500;90500;2021;20210101;1;2;546;180;99;163
AT13;90500;90500;2021;20210101;1;3;594;151;115;163
AT13;90500;90500;2021;20210101;1;4;637;139;132;168
AT13;90500;90500;2021;20210101;1;5;1069;428;197;308
AT13;90500;90500;2021;20210101;1;6;1628;749;254;349
AT13;90500;90500;2021;20210101;1;7;1524;704;269;344
AT13;90500;90500;2021;20210101;1;8;1287;577;309;291
AT13;90500;90500;2021;20210101;1;9;1107;482;293;203
AT13;90500;90500;2021;20210101;1;10;1067;395;249;148
AT13;90500;90500;2021;20210101;1;11;1201;367;213;108
AT13;90500;90500;2021;20210101;1;12;1221;262;170;72
AT13;90500;90500;2021;20210101;1;13;1074;188;174;62
AT13;90500;90500;2021;20210101;1;14;757;119;177;45
AT13;90500;90500;2021;20210101;1;15;686;64;133;16
AT13;90500;90500;2021;20210101;1;16;557;19;56;7
AT13;90500;90500;2021;20210101;1;17;594;27;37;12
AT13;90500;90500;2021;20210101;2;1;609;201;137;209
AT13;90500;90500;2021;20210101;2;2;527;187;116;199
AT13;90500;90500;2021;20210101;2;3;507;148;111;148
AT13;90500;90500;2021;20210101;2;4;706;146;102;141
AT13;90500;90500;2021;20210101;2;5;1214;505;199;191
AT13;90500;90500;2021;20210101;2;6;1716;775;293;247
AT13;90500;90500;2021;20210101;2;7;1417;742;305;299
AT13;90500;90500;2021;20210101;2;8;1079;546;304;236
AT13;90500;90500;2021;20210101;2;9;971;489;214;190
AT13;90500;90500;2021;20210101;2;10;1029;364;236;160
AT13;90500;90500;2021;20210101;2;11;1257;306;181;120
AT13;90500;90500;2021;20210101;2;12;1207;205;170;73
AT13;90500;90500;2021;20210101;2;13;1153;149;145;56
AT13;90500;90500;2021;20210101;2;14;960;101;160;37
AT13;90500;90500;2021;20210101;2;15;900;56;112;31
AT13;90500;90500;2021;20210101;2;16;773;39;69;12
AT13;90500;90500;2021;20210101;2;17;1161;33;57;14
AT13;90600;90600;2021;20210101;1;1;429;83;25;64
AT13;90600;90600;2021;20210101;1;2;334;68;28;41
AT13;90600;90600;2021;20210101;1;3;355;82;40;54
AT13;90600;90600;2021;20210101;1;4;359;70;49;62
AT13;90600;90600;2021;20210101;1;5;668;262;81;96
AT13;90600;90600;2021;20210101;1;6;996;459;118;143
AT13;90600;90600;2021;20210101;1;7;964;440;100;150
AT13;90600;90600;2021;20210101;1;8;862;287;95;121
AT13;90600;90600;2021;20210101;1;9;745;232;97;87
AT13;90600;90600;2021;20210101;1;10;668;196;71;69
AT13;90600;90600;2021;20210101;1;11;824;177;68;42
